,h0,h1,h2,h3,h4,h5,h6,h7
planktosphaeria,0.005867481728047324,0.013187683624157303,0.0066345682608272925,0.009347366353113264,0.01742266520147195,0.046100868504932085,0.018650025139349723,0.010602308098769291
polyarthra,0.16689762203569072,0.03382888629056929,0.060205733278061065,0.014131997836418173,0.16209242178352365,0.14944201230541415,0.1452280901350077,0.02485059528996416
protist_like_ciliate,0.4237874613522434,0.7350350353679536,1.0282555044302728,0.4069608034380425,0.3976558033903645,1.1928672135714902,0.25998673565603314,0.5854359397725601
rhodomonas,4.7435998634965095,2.6969239929984976,2.2954834277565874,3.712238769756431,7.729811382342863,3.976042791558669,11.279342745860987,2.5529832943472868
rotifer,2.466847717290347,0.908639704135381,1.1824932453888133,0.39063113088127294,2.179470333610697,4.498036818961267,1.4943247084176026,0.8631635069883047
rotifer_long,0.0018676957599356038,0.003377723280701872,0.0054044734863219,0.0011798389406514997,0.0031032694180350203,0.0035063779295264707,0.0011127039780198585,0.0032545792923463755
rotifer_z,0.001995996633581282,0.0025948125111394855,0.0019036403956638494,0.0006122218727929571,0.003488736606507443,0.00417451654166478,0.0005004519584353326,0.003510023728269073
scenedesmus,0.03507950203803779,0.19540109800814487,0.0714664532198817,0.03912907704037353,0.06505268664868094,0.10804867364401068,0.032120765160789246,0.24631774227075082
snowella,0.004519929638308782,0.04221170282074987,0.021565547963211053,0.0053975379344975895,0.002332337079479948,0.008635373321850265,0.0014046037025839393,0.003911051062394289
staurastrum,0.039699486143380876,0.05350077345082232,0.07245500567946601,0.027809915427452193,0.04894825444542411,0.08167731688332695,0.058541622060010484,0.10667807801625911
strombidium,0.08440546350049727,0.07523212248053217,0.14258938086391723,0.051866273443348106,0.11517964137320635,0.13889111807970395,0.06480653656388759,0.07677811717408398
synchaeta,0.022418431066479408,0.01340245511368432,0.017848182799937936,0.0074564303728897165,0.014246957816255061,0.14683796780072944,0.09924283517994324,0.010165287098844381
synedra,0.04052095325818239,0.051581351367638265,0.010292618639576204,0.006681900963787179,0.01292903162313755,0.08907732719841899,0.033701762446277254,0.02631402605146093
synedra_angustissima,0.006491932886439746,0.0150352742180713,0.03419090599946252,0.028564370776497726,0.03597045759407634,0.1385488125214176,0.1387639721637509,0.024397163666965094
synura,0.0021557515941159977,0.0022408698269536,0.0023886181956294323,0.0021745762020923464,0.0011741274613281455,0.003107865790586097,0.003156337518677875,0.011802541732979835
tetraedron,0.0521011681462625,0.22836901883760002,0.08735254197695788,0.03294015624581939,0.06116792901823149,0.06994939564541314,0.03962593130959416,0.11314589260061154
tintinnid,0.02302424308424222,0.026482797222199893,0.05738921039845523,0.0383605019574943,0.03444396545233247,0.05626399449388728,0.07597017476442834,0.0334142535672556
trichocerca,0.039700834350753215,0.08113935723252175,0.05778655649791093,0.021788620566400053,0.051788740172213035,0.05860957675687058,0.016734782691075,0.04044763480569319
uroglena,0.4137291268512398,0.14681521377912718,0.002338708904942052,0.012814540783002185,0.14714412427244722,0.042514696328760745,0.009783077389404808,0.2803118646564298
vorticella_epistylis_like,0.018672893110420648,0.05482742352293178,0.07480175991200787,0.05662015969686468,0.0247761990034614,0.0626564336447777,0.043933322384124146,0.03254250457803136
